Date,Time,Unit,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19
2025-08-20,05:39:22,C°,0.75,1.81,0.69,1.63,1.13,1.0,1.94,2.13,1.44,2.06,1.38,1.75,1.31,1.75,1.5,1.5,1.13,1.5,1.06
2025-08-20,05:40:22,C°,0.81,1.88,0.69,1.63,1.13,1.0,1.88,2.06,1.44,2.06,1.38,1.75,1.31,1.75,1.5,1.5,1.13,1.5,1.06
2025-08-20,05:41:22,C°,0.88,1.88,0.69,1.69,1.13,1.0,1.88,2.06,1.44,2.13,1.38,1.75,1.31,1.75,1.5,1.5,1.19,1.5,1.06
2025-08-20,05:42:22,C°,0.88,1.81,0.69,1.63,1.13,0.94,1.94,2.06,1.44,2.13,1.38,1.75,1.38,1.75,1.5,1.5,1.19,1.5,1.13
2025-08-20,05:43:22,C°,0.88,1.88,0.69,1.63,1.13,1.0,1.88,2.06,1.44,2.06,1.38,1.75,1.38,1.81,1.5,1.5,1.19,1.5,1.13
2025-08-20,05:44:22,C°,0.88,1.81,0.69,1.69,1.19,0.94,1.94,2.13,1.5,2.13,1.38,1.75,1.38,1.81,1.5,1.5,1.19,1.5,1.13
2025-08-20,05:45:22,C°,0.88,1.88,0.69,1.69,1.19,1.06,1.88,2.06,1.5,2.13,1.38,1.75,1.38,1.81,1.5,1.5,1.19,1.5,1.13
2025-08-20,05:46:22,C°,0.94,1.88,0.75,1.69,1.19,1.06,1.94,2.06,1.5,2.13,1.38,1.75,1.38,1.81,1.5,1.5,1.19,1.5,1.13
2025-08-20,05:47:22,C°,0.94,1.81,0.75,1.69,1.19,1.06,1.94,2.13,1.5,2.13,1.38,1.75,1.38,1.81,1.56,1.5,1.19,1.5,1.13
2025-08-20,05:48:22,C°,0.94,1.88,0.75,1.69,1.19,1.06,1.94,2.13,1.44,2.13,1.38,1.81,1.38,1.81,1.56,1.56,1.19,1.5,1.13
2025-08-20,05:49:22,C°,0.94,1.88,0.75,1.75,1.19,1.13,1.94,2.13,1.5,2.13,1.44,1.81,1.38,1.81,1.56,1.5,1.19,1.5,1.13
2025-08-20,05:50:22,C°,0.88,1.94,0.75,1.75,1.19,1.06,1.94,2.06,1.44,2.13,1.44,1.81,1.38,1.81,1.56,1.56,1.19,1.5,1.13
2025-08-20,05:51:22,C°,0.88,1.88,0.75,1.75,1.19,1.06,1.94,2.19,1.5,2.13,1.44,1.81,1.44,1.81,1.56,1.56,1.25,1.5,1.13
2025-08-20,05:52:22,C°,1.0,1.88,0.75,1.75,1.19,1.06,1.94,2.13,1.5,2.13,1.44,1.81,1.44,1.81,1.56,1.56,1.25,1.56,1.19
2025-08-20,05:53:22,C°,1.0,1.88,0.81,1.75,1.19,1.06,2.0,2.13,1.5,2.19,1.44,1.81,1.44,1.88,1.56,1.56,1.25,1.56,1.19
2025-08-20,05:54:22,C°,0.94,1.94,0.81,1.81,1.19,1.06,1.94,2.13,1.5,2.19,1.44,1.81,1.44,1.81,1.56,1.56,1.25,1.56,1.19
2025-08-20,05:55:22,C°,0.94,1.94,0.81,1.75,1.25,1.13,2.0,2.13,1.5,2.19,1.44,1.81,1.44,1.88,1.56,1.56,1.25,1.56,1.19
2025-08-20,05:56:22,C°,0.94,1.94,0.81,1.75,1.19,1.06,2.0,2.13,1.5,1.94,1.44,1.81,1.44,1.88,1.56,1.56,1.25,1.56,1.19
2025-08-20,05:57:22,C°,1.0,1.94,0.88,1.75,1.25,1.13,2.0,2.13,1.56,2.19,1.5,1.81,1.44,1.88,1.56,1.56,1.25,1.56,1.19
2025-08-20,05:58:22,C°,1.06,1.94,0.88,1.75,1.25,1.13,2.0,2.13,1.5,2.19,1.5,1.88,1.5,1.88,1.63,1.56,1.25,1.56,1.19
2025-08-20,05:59:22,C°,1.0,1.88,0.88,1.81,1.25,1.13,2.0,2.19,1.56,2.19,1.5,1.88,1.5,1.88,1.63,1.63,1.31,1.56,1.19
2025-08-20,06:00:22,C°,1.06,1.88,0.88,1.81,1.25,1.13,2.0,2.25,1.5,2.06,1.5,1.88,1.5,1.88,1.63,1.63,1.31,1.56,1.19
2025-08-20,06:01:22,C°,1.06,1.94,0.88,1.81,1.25,1.13,2.0,2.19,1.56,2.25,1.5,1.88,1.5,1.88,1.63,1.63,1.31,1.56,1.25
2025-08-20,06:02:22,C°,1.06,1.88,0.94,1.81,1.25,1.13,2.06,2.19,1.5,2.13,1.5,1.88,1.5,1.88,1.63,1.63,1.31,1.63,1.25
2025-08-20,06:03:22,C°,1.13,1.88,0.94,1.88,1.25,1.13,2.06,2.19,1.56,2.25,1.5,1.88,1.5,1.88,1.63,1.63,1.31,1.63,1.25
2025-08-20,06:04:22,C°,1.13,1.94,0.94,1.81,1.25,1.19,2.0,2.25,1.5,2.19,1.5,1.88,1.5,1.88,1.63,1.63,1.31,1.63,1.25
2025-08-20,06:05:22,C°,1.13,1.94,0.94,1.88,1.31,1.19,2.0,2.19,1.5,2.0,1.5,1.88,1.56,1.94,1.63,1.63,1.31,1.63,1.25
2025-08-20,06:06:22,C°,1.06,1.94,1.0,1.81,1.31,1.19,2.06,2.25,1.5,2.19,1.5,1.88,1.5,1.94,1.63,1.63,1.31,1.63,1.25
2025-08-20,06:07:22,C°,1.13,1.94,0.94,1.88,1.25,1.13,2.06,2.19,1.56,2.25,1.5,1.88,1.5,1.94,1.63,1.63,1.31,1.63,1.25
2025-08-20,06:08:22,C°,1.19,1.94,0.94,1.88,1.31,1.19,2.06,2.19,1.56,2.25,1.5,1.88,1.56,1.94,1.63,1.63,1.38,1.63,1.25
2025-08-20,06:09:22,C°,1.13,2.0,1.0,1.88,1.31,1.19,2.06,2.25,1.56,2.25,1.56,1.88,1.56,1.94,1.69,1.63,1.38,1.63,1.31
2025-08-20,06:10:22,C°,1.25,2.0,1.0,1.94,1.31,1.13,2.06,2.19,1.56,2.25,1.56,1.88,1.56,1.94,1.69,1.69,1.38,1.63,1.25
2025-08-20,06:11:22,C°,1.25,1.94,1.06,1.94,1.31,1.19,2.06,2.19,1.56,2.06,1.56,1.88,1.56,1.94,1.69,1.69,1.38,1.63,1.31
2025-08-20,06:12:22,C°,1.25,1.94,1.0,1.88,1.31,1.19,2.06,2.19,1.56,2.25,1.56,1.94,1.56,1.94,1.69,1.69,1.38,1.69,1.31
2025-08-20,06:13:22,C°,1.25,1.94,1.06,1.94,1.31,1.19,2.06,2.25,1.63,2.25,1.56,1.94,1.56,1.94,1.69,1.69,1.38,1.69,1.31
2025-08-20,06:14:22,C°,1.13,2.0,1.06,1.94,1.31,1.19,2.06,2.19,1.56,2.31,1.56,1.94,1.63,1.94,1.69,1.69,1.38,1.69,1.31
2025-08-20,06:15:22,C°,1.25,2.0,1.13,1.94,1.31,1.19,2.06,2.25,1.56,2.31,1.56,1.94,1.56,2.0,1.69,1.69,1.38,1.69,1.31
2025-08-20,06:16:22,C°,1.13,2.0,1.13,1.94,1.31,1.19,2.06,2.25,1.63,2.31,1.56,1.94,1.63,1.94,1.69,1.69,1.38,1.69,1.31
2025-08-20,06:17:22,C°,1.25,2.0,1.06,1.94,1.31,1.19,2.06,2.25,1.56,2.31,1.56,1.94,1.63,1.94,1.69,1.69,1.44,1.69,1.31
2025-08-20,06:18:22,C°,1.19,2.0,1.13,1.94,1.31,1.25,2.13,2.25,1.63,2.25,1.56,1.94,1.63,2.0,1.69,1.69,1.44,1.69,1.31
2025-08-20,06:19:22,C°,1.25,2.0,1.13,1.94,1.31,1.25,2.13,2.25,1.63,2.25,1.56,1.94,1.63,2.0,1.75,1.69,1.44,1.69,1.31
2025-08-20,06:20:22,C°,1.25,2.0,1.13,1.94,1.31,1.25,2.13,2.25,1.63,2.31,1.63,1.94,1.63,2.0,1.69,1.69,1.44,1.69,1.31
2025-08-20,06:21:22,C°,1.25,2.0,1.13,2.0,1.38,1.25,2.13,2.25,1.56,2.31,1.63,1.94,1.63,2.0,1.75,1.69,1.44,1.69,1.31
2025-08-20,06:22:22,C°,1.25,2.0,1.19,1.94,1.38,1.25,2.13,2.31,1.63,2.31,1.63,1.94,1.63,2.0,1.75,1.69,1.44,1.69,1.38
2025-08-20,06:23:22,C°,1.25,2.0,1.19,1.94,1.38,1.19,2.06,2.19,1.56,2.31,1.63,2.0,1.63,2.0,1.75,1.75,1.44,1.69,1.38
2025-08-20,06:24:22,C°,1.38,2.0,1.19,2.0,1.31,1.19,2.13,2.25,1.63,2.31,1.63,1.94,1.69,2.0,1.75,1.69,1.44,1.69,1.31
2025-08-20,06:25:22,C°,1.31,2.0,1.13,1.94,1.38,1.25,2.13,2.25,1.56,2.25,1.63,1.94,1.69,2.0,1.75,1.69,1.44,1.69,1.31
2025-08-20,06:26:22,C°,1.38,2.0,1.19,2.0,1.38,1.25,2.13,2.25,1.56,2.31,1.63,1.94,1.69,2.0,1.75,1.69,1.44,1.69,1.31
2025-08-20,06:27:22,C°,1.38,2.0,1.19,2.0,1.38,1.25,2.13,2.31,1.56,2.31,1.63,2.0,1.69,2.0,1.75,1.69,1.44,1.69,1.38
2025-08-20,06:28:22,C°,1.38,2.0,1.19,2.0,1.38,1.25,2.13,2.31,1.63,2.31,1.63,1.94,1.69,2.0,1.75,1.69,1.5,1.69,1.38
2025-08-20,06:29:22,C°,1.38,2.0,1.19,2.0,1.38,1.25,2.13,2.31,1.63,2.31,1.63,1.94,1.69,2.0,1.75,1.69,1.44,1.75,1.38
2025-08-20,06:30:22,C°,1.38,2.06,1.19,2.0,1.38,1.25,2.13,2.25,1.63,2.31,1.63,1.94,1.69,2.0,1.75,1.75,1.5,1.75,1.38
2025-08-20,06:31:22,C°,1.38,2.0,1.19,2.0,1.38,1.25,2.13,2.25,1.56,2.31,1.63,2.0,1.69,2.0,1.75,1.75,1.5,1.75,1.38
2025-08-20,06:32:22,C°,1.31,2.0,1.25,2.0,1.38,1.25,2.13,2.25,1.63,2.38,1.63,2.0,1.69,2.0,1.75,1.75,1.5,1.75,1.38
2025-08-20,06:33:22,C°,1.31,2.06,1.25,2.0,1.38,1.25,2.13,2.25,1.63,2.31,1.63,2.0,1.69,2.0,1.75,1.75,1.5,1.75,1.38
2025-08-20,06:34:22,C°,1.38,2.06,1.25,2.0,1.38,1.25,2.13,2.31,1.63,2.31,1.63,2.0,1.69,2.0,1.75,1.75,1.5,1.75,1.38
2025-08-20,06:35:22,C°,1.44,2.06,1.19,2.0,1.38,1.25,2.13,2.38,1.63,2.31,1.69,2.0,1.69,2.06,1.75,1.75,1.5,1.75,1.38
2025-08-20,06:36:22,C°,1.44,2.0,1.25,2.0,1.38,1.25,2.19,2.25,1.63,2.31,1.69,2.0,1.69,2.06,1.75,1.75,1.5,1.75,1.38
2025-08-20,06:37:22,C°,1.38,2.0,1.25,2.06,1.38,1.25,2.13,2.31,1.63,2.31,1.69,2.0,1.69,2.06,1.75,1.75,1.5,1.75,1.44
2025-08-20,06:38:22,C°,1.44,2.0,1.25,2.06,1.38,1.31,2.13,2.31,1.69,2.31,1.69,2.0,1.69,2.06,1.75,1.75,1.5,1.75,1.38
2025-08-20,06:39:22,C°,1.44,2.06,1.31,2.06,1.44,1.25,2.19,2.25,1.69,2.31,1.69,2.0,1.75,2.06,1.81,1.75,1.5,1.75,1.44
2025-08-20,06:40:22,C°,1.38,2.06,1.31,2.06,1.38,1.25,2.13,2.31,1.63,2.31,1.69,2.0,1.75,2.06,1.81,1.75,1.5,1.75,1.44
2025-08-20,06:41:22,C°,1.38,2.06,1.38,2.06,1.38,1.31,2.19,2.25,1.75,2.31,1.69,2.0,1.75,2.06,1.81,1.75,1.5,1.75,1.44
2025-08-20,06:42:22,C°,1.38,2.06,1.31,2.06,1.44,1.31,2.19,2.31,1.69,2.38,1.69,2.0,1.75,2.06,1.81,1.75,1.5,1.75,1.44
2025-08-20,06:43:22,C°,1.44,2.06,1.38,2.06,1.44,1.31,2.19,2.31,1.63,2.31,1.69,2.0,1.75,2.06,1.81,1.75,1.5,1.75,1.44
2025-08-20,06:44:22,C°,1.38,2.06,1.38,2.06,1.44,1.31,2.19,2.31,1.69,2.38,1.69,2.0,1.75,2.06,1.81,1.81,1.56,1.75,1.44
2025-08-20,06:45:22,C°,1.38,2.06,1.38,2.13,1.44,1.31,2.19,2.31,1.69,2.38,1.69,2.0,1.75,2.06,1.81,1.81,1.5,1.81,1.44
2025-08-20,06:46:22,C°,1.38,2.06,1.38,2.13,1.44,1.38,2.19,2.38,1.75,2.31,1.69,2.0,1.75,2.06,1.81,1.81,1.56,1.81,1.5
2025-08-20,06:47:22,C°,1.38,2.13,1.38,2.06,1.44,1.31,2.13,2.38,1.69,2.31,1.69,2.0,1.75,2.06,1.81,1.81,1.56,1.81,1.5
2025-08-20,06:48:22,C°,1.44,2.13,1.44,2.06,1.44,1.38,2.25,2.25,1.69,2.38,1.69,2.0,1.75,2.06,1.88,1.81,1.56,1.81,1.5
2025-08-20,06:49:22,C°,1.5,2.06,1.38,2.06,1.44,1.38,2.19,2.31,1.69,2.38,1.69,2.0,1.75,2.06,1.81,1.81,1.56,1.81,1.5
2025-08-20,06:50:22,C°,1.5,2.06,1.38,2.13,1.44,1.31,2.19,2.31,1.69,2.38,1.69,2.06,1.75,2.06,1.88,1.81,1.56,1.81,1.5
2025-08-20,06:51:22,C°,1.5,2.06,1.44,2.13,1.44,1.31,2.19,2.31,1.69,2.38,1.75,2.06,1.75,2.06,1.81,1.81,1.56,1.81,1.5
2025-08-20,06:52:22,C°,1.56,2.06,1.38,2.13,1.44,1.38,2.25,2.31,1.69,2.44,1.75,2.06,1.81,2.13,1.88,1.81,1.56,1.81,1.5
2025-08-20,06:53:22,C°,1.5,2.06,1.44,2.13,1.5,1.38,2.25,2.31,1.75,2.44,1.75,2.06,1.81,2.13,1.88,1.81,1.56,1.81,1.5
2025-08-20,06:54:22,C°,1.5,2.13,1.44,2.13,1.5,1.38,2.25,2.38,1.75,2.25,1.75,2.06,1.81,2.13,1.88,1.81,1.56,1.81,1.5
2025-08-20,06:55:22,C°,1.5,2.13,1.44,2.13,1.44,1.38,2.25,2.38,1.75,2.25,1.75,2.06,1.81,2.13,1.88,1.81,1.56,1.81,1.56
2025-08-20,06:56:22,C°,1.56,2.06,1.44,2.19,1.5,1.38,2.25,2.38,1.75,2.38,1.75,2.06,1.81,2.13,1.88,1.88,1.56,1.81,1.56
2025-08-20,06:57:22,C°,1.56,2.06,1.44,2.13,1.5,1.38,2.19,2.44,1.69,2.44,1.75,2.06,1.81,2.13,1.88,1.88,1.56,1.81,1.56
2025-08-20,06:58:22,C°,1.44,2.06,1.5,2.13,1.5,1.38,2.25,2.38,1.75,2.44,1.75,2.06,1.81,2.13,1.88,1.88,1.63,1.88,1.56
2025-08-20,06:59:22,C°,1.5,2.06,1.44,2.19,1.5,1.38,2.25,2.38,1.75,2.44,1.75,2.06,1.81,2.13,1.88,1.88,1.63,1.88,1.56
2025-08-20,07:00:22,C°,1.44,2.06,1.44,2.19,1.5,1.44,2.25,2.38,1.75,2.44,1.75,2.06,1.81,2.13,1.88,1.88,1.63,1.88,1.56
2025-08-20,07:01:22,C°,1.5,2.13,1.44,2.19,1.5,1.38,2.25,2.38,1.75,2.31,1.75,2.06,1.81,2.13,1.88,1.88,1.63,1.88,1.56
2025-08-20,07:02:22,C°,1.5,2.13,1.5,2.19,1.5,1.38,2.25,2.38,1.75,2.31,1.75,2.06,1.81,2.13,1.94,1.88,1.63,1.88,1.56
2025-08-20,07:03:22,C°,1.56,2.13,1.44,2.19,1.5,1.38,2.25,2.38,1.81,2.44,1.75,2.06,1.81,2.13,1.94,1.88,1.63,1.88,1.56
2025-08-20,07:04:22,C°,1.5,2.13,1.5,2.19,1.5,1.38,2.25,2.38,1.75,2.44,1.75,2.06,1.88,2.13,1.88,1.88,1.63,1.88,1.63
2025-08-20,07:05:22,C°,1.5,2.13,1.5,2.19,1.5,1.38,2.25,2.44,1.81,2.31,1.75,2.06,1.88,2.19,1.94,1.88,1.63,1.88,1.63
2025-08-20,07:06:22,C°,1.5,2.13,1.5,2.19,1.5,1.44,2.25,2.38,1.75,2.44,1.75,2.13,1.88,2.19,1.94,1.88,1.63,1.88,1.63
2025-08-20,07:07:22,C°,1.63,2.13,1.5,2.19,1.5,1.44,2.31,2.44,1.75,2.44,1.81,2.13,1.88,2.19,1.94,1.88,1.63,1.88,1.63
2025-08-20,07:08:22,C°,1.56,2.19,1.5,2.19,1.5,1.44,2.31,2.44,1.75,2.44,1.81,2.13,1.88,2.19,1.94,1.94,1.63,1.88,1.63
2025-08-20,07:09:22,C°,1.56,2.13,1.5,2.19,1.5,1.5,2.25,2.44,1.75,2.44,1.81,2.13,1.88,2.19,1.94,1.88,1.63,1.88,1.63
2025-08-20,07:10:22,C°,1.63,2.13,1.56,2.19,1.56,1.44,2.31,2.44,1.81,2.44,1.81,2.13,1.88,2.19,1.94,1.94,1.63,1.88,1.63
2025-08-20,07:11:22,C°,1.56,2.13,1.56,2.19,1.5,1.44,2.25,2.44,1.81,2.44,1.81,2.13,1.88,2.19,1.94,1.94,1.69,1.88,1.63
2025-08-20,07:12:22,C°,1.63,2.13,1.5,2.19,1.56,1.44,2.31,2.44,1.81,2.44,1.81,2.13,1.88,2.19,1.94,1.94,1.69,1.88,1.63
2025-08-20,07:13:22,C°,1.5,2.13,1.56,2.19,1.5,1.5,2.31,2.44,1.81,2.44,1.81,2.13,1.88,2.19,1.94,1.94,1.69,1.94,1.63
2025-08-20,07:14:22,C°,1.56,2.13,1.56,2.19,1.56,1.5,2.31,2.44,1.88,2.5,1.81,2.13,1.88,2.19,1.94,1.94,1.69,1.94,1.63
2025-08-20,07:15:22,C°,1.69,2.13,1.56,2.19,1.56,1.5,2.31,2.44,1.81,2.5,1.81,2.13,1.88,2.19,1.94,1.94,1.69,1.94,1.69
2025-08-20,07:16:22,C°,1.63,2.19,1.56,2.19,1.56,1.44,2.38,2.44,1.88,2.31,1.81,2.13,1.88,2.19,1.94,1.94,1.69,1.94,1.63
2025-08-20,07:17:22,C°,1.69,2.19,1.63,2.19,1.56,1.44,2.31,2.44,1.81,2.31,1.81,2.13,1.88,2.19,1.94,1.94,1.69,1.94,1.69
2025-08-20,07:18:22,C°,1.56,2.19,1.63,2.19,1.56,1.44,2.31,2.44,1.88,2.5,1.81,2.13,1.88,2.19,2.0,1.94,1.69,1.94,1.69
2025-08-20,07:19:22,C°,1.63,2.19,1.63,2.25,1.56,1.5,2.31,2.44,1.88,2.5,1.81,2.13,1.94,2.19,2.0,1.94,1.69,1.94,1.69
2025-08-20,07:20:22,C°,1.63,2.19,1.63,2.19,1.56,1.5,2.31,2.44,1.88,2.5,1.81,2.13,1.88,2.25,2.0,1.94,1.69,1.94,1.69
2025-08-20,07:21:22,C°,1.63,2.19,1.63,2.19,1.56,1.5,2.31,2.44,1.81,2.5,1.88,2.13,1.94,2.25,2.0,1.94,1.69,1.94,1.69
2025-08-20,07:22:22,C°,1.69,2.13,1.63,2.19,1.63,1.5,2.38,2.5,1.88,2.5,1.81,2.13,1.94,2.25,2.0,1.94,1.75,1.94,1.69
2025-08-20,07:23:22,C°,1.69,2.13,1.63,2.19,1.63,1.5,2.31,2.5,1.88,2.5,1.88,2.13,1.94,2.25,2.0,2.0,1.69,1.94,1.69
2025-08-20,07:24:22,C°,1.56,2.19,1.63,2.25,1.63,1.5,2.38,2.44,1.88,2.56,1.88,2.19,1.94,2.25,2.0,1.94,1.69,1.94,1.69
2025-08-20,07:25:22,C°,1.63,2.19,1.63,2.25,1.63,1.5,2.31,2.5,1.88,2.56,1.88,2.13,1.94,2.25,2.0,1.94,1.75,1.94,1.69
2025-08-20,07:26:22,C°,1.69,2.19,1.56,2.25,1.63,1.56,2.38,2.5,1.88,2.56,1.88,2.19,1.94,2.25,2.0,2.0,1.75,1.94,1.75
2025-08-20,07:27:22,C°,1.56,2.19,1.63,2.25,1.63,1.5,2.38,2.5,1.88,2.56,1.88,2.19,1.94,2.25,2.0,2.0,1.75,2.0,1.69
2025-08-20,07:28:22,C°,1.69,2.19,1.63,2.25,1.63,1.5,2.38,2.44,1.88,2.56,1.88,2.19,1.94,2.25,2.0,2.0,1.75,2.0,1.75
2025-08-20,07:29:22,C°,1.75,2.19,1.63,2.25,1.56,1.5,2.44,2.5,1.88,2.56,1.88,2.19,1.94,2.25,2.0,2.0,1.75,2.0,1.75
2025-08-20,07:30:22,C°,1.69,2.13,1.69,2.25,1.56,1.56,2.44,2.5,1.88,2.5,1.88,2.19,1.94,2.25,2.06,2.0,1.75,2.0,1.75
2025-08-20,07:31:22,C°,1.69,2.13,1.63,2.25,1.63,1.63,2.38,2.5,1.88,2.56,1.88,2.19,1.94,2.25,2.0,2.0,1.75,2.0,1.75
2025-08-20,07:32:22,C°,1.69,2.19,1.63,2.25,1.63,1.5,2.38,2.44,1.88,2.56,1.88,2.19,1.94,2.25,2.0,2.0,1.75,2.0,1.75
2025-08-20,07:33:22,C°,1.69,2.19,1.69,2.25,1.63,1.56,2.38,2.5,1.94,2.56,1.88,2.19,2.0,2.25,2.0,2.0,1.75,2.0,1.75
2025-08-20,07:34:22,C°,1.69,2.19,1.63,2.25,1.63,1.63,2.38,2.5,1.94,2.56,1.88,2.19,1.94,2.25,2.06,2.0,1.75,2.0,1.75
2025-08-20,07:35:22,C°,1.69,2.25,1.69,2.25,1.63,1.56,2.38,2.5,2.0,2.56,1.88,2.19,2.0,2.25,2.06,2.0,1.75,2.0,1.75
2025-08-20,07:36:22,C°,1.69,2.19,1.69,2.25,1.63,1.56,2.38,2.5,1.94,2.56,1.88,2.19,2.0,2.25,2.06,2.0,1.81,2.0,1.75
2025-08-20,07:37:22,C°,1.69,2.19,1.69,2.25,1.63,1.56,2.38,2.44,1.94,2.38,1.88,2.19,2.0,2.25,2.06,2.0,1.75,2.0,1.75
2025-08-20,07:38:22,C°,1.63,2.19,1.69,2.31,1.63,1.63,2.38,2.5,1.94,2.44,1.88,2.19,2.0,2.31,2.06,2.06,1.75,2.0,1.75
2025-08-20,07:39:22,C°,1.75,2.19,1.63,2.31,1.63,1.56,2.44,2.5,1.94,2.56,1.88,2.19,2.0,2.31,2.06,2.0,1.81,2.0,1.81
2025-08-20,07:40:22,C°,1.75,2.25,1.69,2.25,1.69,1.56,2.44,2.5,1.94,2.56,1.88,2.25,2.0,2.31,2.06,2.06,1.81,2.0,1.75
2025-08-20,07:41:22,C°,1.69,2.19,1.69,2.25,1.63,1.56,2.44,2.5,1.94,2.63,1.94,2.25,2.0,2.31,2.06,2.06,1.81,2.0,1.81
2025-08-20,07:42:22,C°,1.69,2.19,1.69,2.19,1.63,1.63,2.44,2.5,1.94,2.63,1.94,2.19,2.0,2.31,2.06,2.06,1.81,2.0,1.81
2025-08-20,07:43:22,C°,1.69,2.25,1.75,2.31,1.69,1.56,2.44,2.5,1.94,2.63,1.94,2.19,2.0,2.31,2.06,2.06,1.81,2.0,1.81
2025-08-20,07:44:22,C°,1.75,2.25,1.75,2.31,1.69,1.63,2.44,2.5,1.94,2.56,1.94,2.19,2.0,2.31,2.06,2.06,1.81,2.06,1.81
2025-08-20,07:45:22,C°,1.69,2.25,1.75,2.31,1.69,1.63,2.44,2.56,1.94,2.63,1.94,2.25,2.0,2.31,2.13,2.06,1.81,2.06,1.81
2025-08-20,07:46:22,C°,1.69,2.25,1.75,2.31,1.69,1.63,2.44,2.56,1.94,2.63,1.94,2.25,2.0,2.31,2.06,2.06,1.81,2.0,1.81
2025-08-20,07:47:22,C°,1.69,2.25,1.69,2.31,1.69,1.63,2.44,2.5,2.0,2.63,1.94,2.25,2.0,2.31,2.06,2.06,1.81,2.06,1.81
2025-08-20,07:48:22,C°,1.75,2.31,1.75,2.31,1.69,1.63,2.44,2.56,1.94,2.63,1.94,2.25,2.0,2.31,2.13,2.06,1.81,2.06,1.81
2025-08-20,07:49:22,C°,1.75,2.25,1.75,2.38,1.69,1.63,2.44,2.56,2.0,2.63,1.94,2.25,2.06,2.31,2.13,2.06,1.81,2.06,1.81
2025-08-20,07:50:22,C°,1.75,2.31,1.75,2.31,1.69,1.63,2.44,2.5,2.0,2.63,1.94,2.25,2.06,2.31,2.13,2.06,1.81,2.06,1.88
2025-08-20,07:51:22,C°,1.69,2.31,1.75,2.38,1.69,1.63,2.44,2.56,2.0,2.63,1.94,2.25,2.06,2.38,2.13,2.06,1.88,2.06,1.88
2025-08-20,07:52:22,C°,1.81,2.31,1.75,2.38,1.69,1.56,2.5,2.63,2.0,2.5,1.94,2.25,2.06,2.38,2.13,2.06,1.88,2.06,1.88
2025-08-20,07:53:22,C°,1.75,2.31,1.75,2.44,1.75,1.69,2.5,2.56,2.0,2.63,1.94,2.31,2.06,2.38,2.13,2.13,1.88,2.06,1.88
2025-08-20,07:54:22,C°,1.75,2.31,1.75,2.38,1.75,1.69,2.5,2.56,2.06,2.63,2.0,2.25,2.06,2.38,2.13,2.13,1.88,2.13,1.88
2025-08-20,07:55:22,C°,1.69,2.31,1.81,2.38,1.69,1.69,2.5,2.56,2.0,2.44,2.0,2.31,2.06,2.38,2.13,2.13,1.88,2.13,1.88
2025-08-20,07:56:22,C°,1.81,2.31,1.75,2.38,1.75,1.69,2.5,2.63,2.06,2.56,2.0,2.31,2.06,2.38,2.13,2.13,1.88,2.13,1.88
2025-08-20,07:57:22,C°,1.75,2.31,1.81,2.38,1.75,1.75,2.5,2.69,2.0,2.69,2.0,2.31,2.06,2.38,2.19,2.13,1.88,2.13,1.94
2025-08-20,07:58:22,C°,1.81,2.38,1.75,2.44,1.69,1.69,2.5,2.63,2.06,2.63,2.0,2.31,2.13,2.38,2.19,2.13,1.88,2.13,1.94
2025-08-20,07:59:22,C°,1.81,2.38,1.75,2.38,1.75,1.75,2.5,2.63,2.06,2.69,2.0,2.31,2.13,2.44,2.19,2.13,1.88,2.13,1.94
